TimeStamp	FrameNumber	T10.PosX	T10.PosY	T10.PosZ	SACR.PosX	SACR.PosY	SACR.PosZ	NAVE.PosX	NAVE.PosY	NAVE.PosZ	XYPH.PosX	XYPH.PosY	XYPH.PosZ	STRN.PosX	STRN.PosY	STRN.PosZ	LASIS.PosX	LASIS.PosY	LASIS.PosZ	RASIS.PosX	RASIS.PosY	RASIS.PosZ	LPSIS.PosX	LPSIS.PosY	LPSIS.PosZ	RPSIS.PosX	RPSIS.PosY	RPSIS.PosZ	LGTRO.PosX	LGTRO.PosY	LGTRO.PosZ	FLTHI.PosX	FLTHI.PosY	FLTHI.PosZ	LLEK.PosX	LLEK.PosY	LLEK.PosZ	LATI.PosX	LATI.PosY	LATI.PosZ	LLM.PosX	LLM.PosY	LLM.PosZ	LHEE.PosX	LHEE.PosY	LHEE.PosZ	LTOE.PosX	LTOE.PosY	LTOE.PosZ	LMT5.PosX	LMT5.PosY	LMT5.PosZ	RGTRO.PosX	RGTRO.PosY	RGTRO.PosZ	FRTHI.PosX	FRTHI.PosY	FRTHI.PosZ	RLEK.PosX	RLEK.PosY	RLEK.PosZ	RATI.PosX	RATI.PosY	RATI.PosZ	RLM.PosX	RLM.PosY	RLM.PosZ	RHEE.PosX	RHEE.PosY	RHEE.PosZ	RTOE.PosX	RTOE.PosY	RTOE.PosZ	RMT5.PosX	RMT5.PosY	RMT5.PosZ	pelvis.PosX	pelvis.PosY	pelvis.PosZ	pelvis.RotX	pelvis.RotY	pelvis.RotZ	thorax.PosX	thorax.PosY	thorax.PosZ	thorax.RotX	thorax.RotY	thorax.RotZ	spine.PosX	spine.PosY	spine.PosZ	spine.RotX	spine.RotY	spine.RotZ	pelvislegs.PosX	pelvislegs.PosY	pelvislegs.PosZ	pelvislegs.RotX	pelvislegs.RotY	pelvislegs.RotZ	lfemur.PosX	lfemur.PosY	lfemur.PosZ	lfemur.RotX	lfemur.RotY	lfemur.RotZ	ltibia.PosX	ltibia.PosY	ltibia.PosZ	ltibia.RotX	ltibia.RotY	ltibia.RotZ	lfoot.PosX	lfoot.PosY	lfoot.PosZ	lfoot.RotX	lfoot.RotY	lfoot.RotZ	ltoes.PosX	ltoes.PosY	ltoes.PosZ	ltoes.RotX	ltoes.RotY	ltoes.RotZ	rfemur.PosX	rfemur.PosY	rfemur.PosZ	rfemur.RotX	rfemur.RotY	rfemur.RotZ	rtibia.PosX	rtibia.PosY	rtibia.PosZ	rtibia.RotX	rtibia.RotY	rtibia.RotZ	rfoot.PosX	rfoot.PosY	rfoot.PosZ	rfoot.RotX	rfoot.RotY	rfoot.RotZ	rtoes.PosX	rtoes.PosY	rtoes.PosZ	rtoes.RotX	rtoes.RotY	rtoes.RotZ	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ	Channel1.Anlg	Channel2.Anlg	Channel3.Anlg	Channel4.Anlg	Channel5.Anlg	Channel6.Anlg	Channel7.Anlg	Channel8.Anlg	Channel9.Anlg	Channel10.Anlg	Channel11.Anlg	Channel12.Anlg	Channel13.Anlg	Channel14.Anlg	Channel15.Anlg	Channel16.Anlg
5246.420511	  527474	0.031872	1.208698	0.123698	0.050164	1.146948	0.111113	0.007690	1.082916	-0.216888	0.042207	1.279357	-0.210516	0.052460	1.386777	-0.203360	-0.163535	1.037326	-0.073622	0.185972	1.054320	-0.102084	-0.053227	1.130105	0.108290	0.127041	1.099038	0.099421	-0.158926	1.094070	-0.094435	-0.218477	0.771742	-0.030339	-0.200869	0.529463	0.048427	-0.220920	0.398235	0.168606	-0.177533	0.134572	0.350358	-0.127907	0.101908	0.444327	-0.113895	0.033472	0.165670	-0.191366	0.037386	0.192018	0.163412	0.997524	-0.096989	0.216147	0.402407	-0.211269	0.256211	0.280860	-0.173376	0.225059	0.178703	-0.139291	0.261838	0.040980	-0.105693	0.186662	0.044053	-0.045253	0.170285	0.024625	-0.295262	0.256943	0.036019	-0.262225	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.148235	0.000000	0.195124	-79.794586	589.679565	-211.349121	-115.060539	-9.789099	-87.411041	0.189808	0.000000	-0.160650	-100.931259	863.831543	-134.610458	138.774628	14.123996	163.961716	0.224461	0.283653	0.698221	-0.087755	-0.027417	-0.223516	0.299997	0.865557	0.565862	0.012270	0.051097	0.141000	0.000000	0.000000	0.000000	0.000000
5246.428475	  527475	0.035116	1.208824	0.121559	0.052436	1.147774	0.109487	0.009936	1.083230	-0.218233	0.044841	1.279730	-0.211977	0.055467	1.386519	-0.204955	0.000000	0.000000	0.000000	0.187819	1.053041	-0.103526	-0.052155	1.130280	0.107489	0.127724	1.098031	0.098576	-0.156578	1.096271	-0.095884	-0.219522	0.773660	-0.036806	-0.205361	0.530911	0.041323	-0.224190	0.400302	0.163189	-0.181701	0.141255	0.348716	-0.130609	0.114358	0.443907	-0.114418	0.033636	0.170698	-0.191727	0.037334	0.197082	0.164328	0.997549	-0.097439	0.217000	0.401542	-0.210477	0.257347	0.280287	-0.170701	0.225778	0.178608	-0.135168	0.259236	0.037025	-0.103690	0.187235	0.044884	-0.039972	0.171175	0.024388	-0.289743	0.258367	0.035705	-0.256088	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.149890	0.000000	0.195287	-70.327362	540.143982	-169.423477	-105.482903	-23.399504	-80.962036	0.203164	0.000000	-0.137219	-97.401688	928.368286	-201.664658	127.389626	25.880457	188.611191	0.208897	0.262596	0.632608	-0.103624	0.001574	-0.178350	0.318613	0.882647	0.653143	0.019290	0.039195	0.207529	0.000000	0.000000	0.000000	0.000000
5246.438642	  527476	0.039123	1.210451	0.120721	0.053880	1.147928	0.107837	0.012338	1.083860	-0.219354	0.047196	1.280035	-0.213653	0.058180	1.386671	-0.206525	0.000000	0.000000	0.000000	0.189521	1.051901	-0.104529	-0.050741	1.130739	0.106431	0.128896	1.097600	0.097423	-0.157058	1.099859	-0.098199	-0.220568	0.775888	-0.042138	-0.210905	0.533434	0.035053	-0.228414	0.402034	0.157010	-0.185589	0.148803	0.346527	-0.134140	0.127066	0.441766	-0.114967	0.033567	0.176152	-0.192209	0.036765	0.201270	0.165657	0.997337	-0.098043	0.218226	0.400985	-0.208454	0.258435	0.279785	-0.167603	0.226569	0.179061	-0.131016	0.262644	0.040961	-0.095694	0.187631	0.045726	-0.034716	0.171485	0.023734	-0.284085	0.258079	0.034269	-0.251054	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.148331	0.000000	0.184764	-29.345486	455.356903	-156.566223	-84.133461	-32.578716	-67.543739	0.194368	0.000000	-0.142785	-109.548035	935.996826	-177.445114	133.646439	17.640459	181.928070	0.180211	0.226891	0.525797	-0.087449	0.039111	-0.165837	0.336618	0.907366	0.629644	0.011965	0.057811	0.183420	0.000000	0.000000	0.000000	0.000000
5246.448533	  527477	0.041601	1.212158	0.118994	0.055548	1.148338	0.106309	0.014643	1.084974	-0.220221	0.049544	1.280631	-0.214767	0.060678	1.386732	-0.207711	0.000000	0.000000	0.000000	0.191192	1.051408	-0.104834	-0.049522	1.131435	0.105831	0.129970	1.097530	0.096993	-0.151815	1.101544	-0.098336	-0.222422	0.778206	-0.047481	-0.216730	0.536191	0.027945	-0.232970	0.404404	0.150073	-0.190743	0.155742	0.341486	-0.137514	0.141298	0.437956	-0.115478	0.033517	0.180049	-0.192604	0.036342	0.205715	0.166770	0.997196	-0.098541	0.219545	0.400163	-0.206287	0.259492	0.279349	-0.164174	0.227079	0.178199	-0.127032	0.263827	0.042062	-0.089587	0.187946	0.046493	-0.029665	0.171561	0.023345	-0.278814	0.257948	0.033424	-0.246128	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.151517	0.000000	0.218149	-37.189404	367.818695	-84.536964	-80.239304	-18.243776	-55.730640	0.188117	0.000000	-0.171241	-74.983551	942.794434	-265.028473	161.444748	10.508656	177.356125	0.146947	0.167381	0.436075	-0.067918	0.011340	-0.089238	0.297861	0.983050	0.605230	-0.032590	0.074291	0.267648	0.000000	0.000000	0.000000	0.000000
5246.458591	  527478	0.044021	1.214593	0.117704	0.056855	1.148616	0.105404	0.016552	1.086224	-0.220927	0.051346	1.281105	-0.215917	0.063031	1.386815	-0.209136	-0.160569	1.047303	-0.080743	0.192471	1.050859	-0.105411	-0.047851	1.132301	0.104789	0.130700	1.096887	0.096279	-0.149390	1.104555	-0.099220	-0.224097	0.781511	-0.053236	-0.222092	0.540083	0.021626	-0.238498	0.407524	0.142486	-0.195886	0.162776	0.335742	-0.141935	0.154993	0.433062	-0.115989	0.033547	0.184720	-0.193428	0.035811	0.209289	0.167397	0.996965	-0.099097	0.221056	0.399503	-0.203033	0.260524	0.279155	-0.159939	0.227758	0.178752	-0.121561	0.262993	0.041047	-0.084523	0.187960	0.046796	-0.024132	0.170119	0.021971	-0.273699	0.259316	0.033894	-0.239210	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.129839	0.000000	0.209798	-53.643185	268.095886	-5.763194	-56.245907	-9.285871	-34.809250	0.203297	0.000000	-0.144535	-111.686577	994.886292	-154.971588	143.796326	26.521847	202.257477	0.073094	0.146935	0.322855	-0.062730	-0.011548	-0.004094	0.339059	0.948260	0.703191	0.033022	0.033397	0.163278	0.000000	0.000000	0.000000	0.000000
5246.468650	  527479	0.047653	1.217920	0.117262	0.058206	1.148357	0.104643	0.018427	1.087826	-0.221493	0.052894	1.281953	-0.216372	0.064973	1.387095	-0.210203	-0.157573	1.049593	-0.081553	0.193626	1.050388	-0.106070	-0.046263	1.133058	0.105672	0.131949	1.096761	0.095971	-0.147174	1.107725	-0.099632	-0.225939	0.785078	-0.059053	-0.226388	0.543284	0.012847	-0.243543	0.410934	0.133834	-0.200968	0.169797	0.328903	-0.147460	0.169035	0.427160	-0.116965	0.033559	0.188165	-0.194564	0.034886	0.212441	0.167965	0.996608	-0.099470	0.222329	0.398787	-0.199699	0.261429	0.278516	-0.155359	0.228121	0.178719	-0.115886	0.263268	0.040962	-0.079094	0.188083	0.046795	-0.018773	0.170367	0.021874	-0.267727	0.259526	0.033509	-0.233553	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.131056	0.000000	0.237808	-52.535564	226.912842	27.042734	-53.961716	0.397889	-29.738329	0.201464	0.000000	-0.146312	-111.439606	1022.218262	-223.576096	149.562454	26.621456	205.939926	0.060887	0.117943	0.278299	-0.045030	-0.027112	0.030391	0.338754	0.989458	0.714178	0.018374	0.050487	0.229806	0.000000	0.000000	0.000000	0.000000
5246.478407	  527480	0.050419	1.220212	0.116006	0.059694	1.148881	0.104070	0.019978	1.089597	-0.221726	0.054131	1.282583	-0.217017	0.066428	1.387302	-0.211076	-0.156519	1.052850	-0.082203	0.194789	1.050085	-0.105951	-0.046239	1.132558	0.103847	0.132916	1.096143	0.095686	-0.144606	1.110911	-0.099167	-0.227895	0.789067	-0.064458	-0.231149	0.546664	0.004036	-0.247332	0.414544	0.123822	-0.206694	0.177463	0.323188	-0.153013	0.182517	0.420801	-0.118169	0.033202	0.191422	-0.195962	0.033798	0.215359	0.168452	0.996310	-0.099922	0.223725	0.398257	-0.195653	0.262250	0.278072	-0.150143	0.228896	0.178802	-0.110713	0.263364	0.041005	-0.073154	0.188164	0.047322	-0.012892	0.170556	0.021761	-0.262140	0.258328	0.032175	-0.229112	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.167926	0.000000	0.215472	-63.728996	201.526199	92.789841	-43.423214	11.277273	-33.841568	0.195502	0.000000	-0.158801	-103.546944	1027.870605	-141.759079	163.226974	3.811333	200.950974	0.080113	0.109703	0.211160	-0.034654	-0.050611	0.100886	0.351266	1.013567	0.700445	-0.012754	0.069713	0.148935	0.000000	0.000000	0.000000	0.000000
5246.488644	  527481	0.054769	1.223833	0.115939	0.061020	1.148600	0.102982	0.021088	1.091439	-0.222155	0.054879	1.283092	-0.217155	0.067821	1.387499	-0.212346	-0.155800	1.055968	-0.083200	0.195488	1.049222	-0.106369	-0.044646	1.132900	0.103384	0.133456	1.095622	0.095512	-0.143319	1.113952	-0.099320	-0.229904	0.793145	-0.069655	-0.235322	0.549501	-0.006420	-0.254435	0.418684	0.114720	-0.212396	0.185044	0.316577	-0.159359	0.196277	0.414303	-0.119398	0.033277	0.194281	-0.197462	0.032969	0.218107	0.168627	0.995737	-0.100509	0.225437	0.397703	-0.191924	0.263162	0.277857	-0.144731	0.229769	0.178484	-0.105944	0.263609	0.041012	-0.067892	0.188287	0.047454	-0.007052	0.170623	0.021644	-0.256385	0.259432	0.032458	-0.222229	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.158297	0.000000	0.108024	-55.505497	153.716949	51.410503	-16.605160	-5.421652	-24.332989	0.200305	0.000000	-0.136614	-121.533844	1083.124023	-205.015839	147.969894	15.290150	216.955215	0.052037	0.113060	0.142191	-0.054185	-0.018567	0.057856	0.385446	1.026995	0.757208	0.002200	0.072154	0.211496	0.000000	0.000000	0.000000	0.000000
5246.498609	  527482	0.056951	1.225734	0.114521	0.062560	1.148999	0.102691	0.021947	1.092948	-0.222330	0.055407	1.283741	-0.217065	0.068673	1.387579	-0.213488	-0.155174	1.059193	-0.083641	0.195916	1.048132	-0.107103	-0.043458	1.133259	0.103605	0.133886	1.094697	0.095426	-0.142761	1.116915	-0.099890	-0.231689	0.796898	-0.074599	-0.239754	0.552607	-0.017419	-0.259392	0.423583	0.104675	-0.217887	0.192554	0.308880	-0.165979	0.210400	0.406848	-0.120485	0.033543	0.197505	-0.198773	0.032866	0.220215	0.168558	0.995178	-0.100991	0.227419	0.397243	-0.187393	0.264437	0.277707	-0.139471	0.230080	0.178575	-0.100052	0.263403	0.041120	-0.061391	0.188543	0.048016	-0.001404	0.170777	0.021672	-0.250840	0.259584	0.032198	-0.216555	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.176909	0.000000	0.099943	-50.115376	141.926804	68.282776	-14.184658	1.928648	-25.108149	0.206632	0.000000	-0.141669	-118.572945	1068.186401	-122.134186	151.329208	20.030142	220.721313	0.059361	0.103905	0.118997	-0.037706	-0.028028	0.075252	0.368661	0.999529	0.773687	0.027529	0.039195	0.131845	0.000000	0.000000	0.000000	0.000000
5246.508591	  527483	0.060013	1.228172	0.113340	0.063823	1.148813	0.102489	0.022468	1.094575	-0.222464	0.055492	1.284093	-0.216943	0.069477	1.387671	-0.214265	-0.154626	1.062219	-0.083804	0.196326	1.047157	-0.107948	-0.042583	1.133766	0.103713	0.134845	1.094492	0.095104	-0.141896	1.119693	-0.099642	-0.233498	0.800902	-0.079731	-0.244179	0.555812	-0.028736	-0.264959	0.427958	0.094082	-0.223006	0.200416	0.300803	-0.172463	0.224453	0.398774	-0.121896	0.033701	0.201002	-0.200486	0.032943	0.222356	0.168509	0.994669	-0.101493	0.229432	0.396927	-0.182530	0.265753	0.277372	-0.134110	0.230948	0.178309	-0.094806	0.263662	0.041096	-0.055882	0.189184	0.049150	0.004579	0.170702	0.021662	-0.245251	0.259799	0.031860	-0.210993	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.164707	0.000000	0.298521	-32.783016	115.288841	44.395931	-34.416153	3.905260	-18.988871	0.207948	0.000000	-0.132851	-143.551636	1040.213623	-109.004524	138.193344	10.911777	216.310410	0.045933	0.045921	0.138223	-0.021837	-0.022840	0.048091	0.369272	0.949480	0.769720	0.021731	0.069408	0.117807	0.000000	0.000000	0.000000	0.000000
